region;route;county
MO;MO129;Linn
MO;MO130;Linn
MO;MO139;Linn
MO;US36;Livingston
MO;US65;Livingston
MO;MO110;Livingston
MO;MO139;Livingston
MO;MO190;Livingston
MO;US36;Macon
MO;US63;Macon
MO;MO3;Macon
MO;MO110;Macon
MO;MO129;Macon
MO;MO149;Macon
MO;MO156;Macon
MO;US67;Madison
MO;MO72;Madison
MO;US63;Maries
MO;MO28;Maries
MO;MO42;Maries
MO;MO52;Maries
MO;MO68;Maries
MO;MO89;Maries
MO;MO133;Maries
MO;I-72;Marion
MO;US24;Marion
MO;US36;Marion
MO;US61;Marion
MO;MO6;Marion
MO;MO79;Marion
MO;MO110;Marion
MO;MO168;Marion
MO;I-49;McDonald
MO;US71;McDonald
MO;MO43;McDonald
MO;MO59;McDonald
MO;MO76;McDonald
MO;MO90;McDonald
MO;US65;Mercer
MO;US136;Mercer
MO;MO145;Mercer
MO;US54;Miller
MO;MO17;Miller
MO;MO42;Miller
MO;MO52;Miller
MO;MO87;Miller
MO;MO134;Miller
MO;MO242;Miller
MO;I-57;Mississippi
MO;US62;Mississippi
MO;MO75;Mississippi
MO;MO77;Mississippi
MO;MO80;Mississippi
MO;MO102;Mississippi
MO;MO105;Mississippi
MO;US50;Moniteau
MO;MO5;Moniteau
MO;MO87;Moniteau
MO;MO179;Moniteau
MO;US24;Monroe
MO;MO15;Monroe
MO;MO107;Monroe
MO;MO151;Monroe
MO;MO154;Monroe
MO;I-70;Montgomery
MO;US40;Montgomery
MO;MO19;Montgomery
MO;MO94;Montgomery
MO;MO161;Montgomery
MO;US50;Morgan
MO;MO5;Morgan
MO;MO52;Morgan
MO;MO135;Morgan
MO;I-55;New Madrid
MO;US60;New Madrid
MO;US61;New Madrid
MO;US62;New Madrid
MO;MO25;New Madrid
MO;MO80;New Madrid
MO;MO114;New Madrid
MO;MO153;New Madrid
MO;MO162;New Madrid
MO;I-44;Newton
MO;I-49;Newton
MO;US60;Newton
MO;US71;Newton
MO;US166;Newton
MO;US400;Newton
MO;MO37;Newton
MO;MO43;Newton
MO;MO59;Newton
MO;MO76;Newton
MO;MO86;Newton
MO;MO175;Newton
MO;US71;Nodaway
MO;US136;Nodaway
MO;MO46;Nodaway
MO;MO113;Nodaway
MO;MO148;Nodaway
MO;MO246;Nodaway
MO;US63;Oregon
MO;US160;Oregon
MO;MO19;Oregon
MO;MO99;Oregon
MO;MO142;Oregon
MO;US50;Osage
MO;US63;Osage
MO;MO28;Osage
MO;MO89;Osage
MO;MO100;Osage
MO;MO133;Osage
MO;US160;Ozark
MO;MO5;Ozark
MO;MO95;Ozark
MO;MO101;Ozark
MO;MO142;Ozark
MO;MO181;Ozark
MO;I-55;Pemiscot
MO;I-155;Pemiscot
MO;US61;Pemiscot
MO;US412;Pemiscot
MO;MO84;Pemiscot
MO;MO153;Pemiscot
MO;MO164;Pemiscot
MO;I-55;Perry
MO;US61;Perry
MO;MO51;Perry
MO;US50;Pettis
MO;US65;Pettis
MO;MO52;Pettis
MO;MO127;Pettis
MO;MO135;Pettis
MO;MO765;Pettis
MO;I-44;Phelps
MO;US63;Phelps
MO;MO8;Phelps
MO;MO68;Phelps
MO;MO72;Phelps
MO;US54;Pike
MO;US61;Pike
MO;MO79;Pike
MO;MO154;Pike
MO;MO161;Pike
MO;I-29;Platte
MO;I-435;Platte
MO;I-635;Platte
MO;US69;Platte
MO;US71;Platte
MO;MO9;Platte
MO;MO45;Platte
MO;MO92;Platte
MO;MO152;Platte
MO;MO273;Platte
MO;MO371;Platte
MO;MO13;Polk
MO;MO32;Polk
MO;MO64;Polk
MO;MO83;Polk
MO;MO123;Polk
MO;MO215;Polk
MO;I-44;Pulaski
MO;MO7;Pulaski
MO;MO17;Pulaski
MO;MO28;Pulaski
MO;MO133;Pulaski
MO;US136;Putnam
MO;MO5;Putnam
MO;MO129;Putnam
MO;MO139;Putnam
MO;MO149;Putnam
MO;US24;Ralls
MO;US36;Ralls
MO;US54;Ralls
MO;US61;Ralls
MO;MO19;Ralls
MO;MO79;Ralls
MO;MO110;Ralls
MO;MO154;Ralls
MO;US24;Randolph
MO;US63;Randolph
MO;MO3;Randolph
MO;MO10;Ray
MO;MO13;Ray
MO;MO210;Ray
MO;MO21;Reynolds
MO;MO34;Reynolds
MO;MO49;Reynolds
MO;MO72;Reynolds
MO;MO106;Reynolds
MO;US160;Ripley
MO;MO21;Ripley
MO;MO142;Ripley
MO;I-64;St. Charles
MO;I-70;St. Charles
MO;US40;St. Charles
MO;US61;St. Charles
MO;US67;St. Charles
MO;MO79;St. Charles
MO;MO94;St. Charles
MO;MO364;St. Charles
MO;MO370;St. Charles
MO;US54;St. Clair
MO;MO13;St. Clair
MO;MO52;St. Clair
MO;MO82;St. Clair
MO;US67;St. Francois
MO;MO8;St. Francois
MO;MO32;St. Francois
MO;MO47;St. Francois
MO;MO221;St. Francois
MO;I-44;St. Louis County
MO;I-55;St. Louis County
MO;I-64;St. Louis County
MO;I-70;St. Louis County
MO;I-170;St. Louis County
MO;I-255;St. Louis County
MO;I-270;St. Louis County
MO;US40;St. Louis County
MO;US50;St. Louis County
MO;US61;St. Louis County
MO;US67;St. Louis County
MO;MO21;St. Louis County
MO;MO30;St. Louis County
MO;MO100;St. Louis County
MO;MO109;St. Louis County
MO;MO115;St. Louis County
MO;MO141;St. Louis County
MO;MO180;St. Louis County
MO;MO231;St. Louis County
MO;MO267;St. Louis County
MO;MO340;St. Louis County
MO;MO364;St. Louis County
MO;MO366;St. Louis County
MO;MO367;St. Louis County
MO;MO370;St. Louis County
MO;I-44;St. Louis City
MO;I-55;St. Louis City
MO;I-70;St. Louis City
MO;I-270;St. Louis City
MO;US40;St. Louis City
MO;MO30;St. Louis City
MO;MO100;St. Louis City
MO;MO115;St. Louis City
MO;MO180;St. Louis City
MO;MO340;St. Louis City
MO;MO366;St. Louis City
MO;MO367;St. Louis City
MO;I-55;Ste. Genevieve
MO;US61;Ste. Genevieve
MO;MO32;Ste. Genevieve
MO;MO144;Ste. Genevieve
MO;I-70;Saline
MO;US40;Saline
MO;US65;Saline
MO;MO20;Saline
MO;MO41;Saline
MO;MO127;Saline
MO;MO240;Saline
MO;US63;Schuyler
MO;US136;Schuyler
MO;MO202;Schuyler
MO;US136;Scotland
MO;MO15;Scotland
MO;I-55;Scott
MO;I-57;Scott
MO;US60;Scott
MO;US61;Scott
MO;US62;Scott
MO;MO77;Scott
MO;MO91;Scott
MO;MO114;Scott
MO;US60;Shannon
MO;MO19;Shannon
MO;MO99;Shannon
MO;MO106;Shannon
MO;US36;Shelby
MO;MO15;Shelby
MO;MO110;Shelby
MO;MO151;Shelby
MO;MO168;Shelby
MO;US60;Stoddard
MO;MO25;Stoddard
MO;MO51;Stoddard
MO;MO91;Stoddard
MO;MO114;Stoddard
MO;MO153;Stoddard
MO;US160;Stone
MO;MO13;Stone
MO;MO39;Stone
MO;MO76;Stone
MO;MO86;Stone
MO;MO173;Stone
MO;MO176;Stone
MO;MO248;Stone
MO;MO265;Stone
MO;MO413;Stone
MO;MO5;Sullivan
MO;MO6;Sullivan
MO;MO129;Sullivan
MO;MO139;Sullivan
MO;US65;Taney
MO;US160;Taney
MO;MO76;Taney
MO;MO86;Taney
MO;MO125;Taney
MO;MO165;Taney
MO;MO176;Taney
MO;MO248;Taney
MO;MO265;Taney
MO;MO376;Taney
MO;US60;Texas
MO;US63;Texas
MO;MO17;Texas
MO;MO32;Texas
MO;MO38;Texas
MO;MO106;Texas
MO;MO137;Texas
MO;MO181;Texas
MO;I-49;Vernon
MO;US54;Vernon
MO;US71;Vernon
MO;MO43;Vernon
MO;I-70;Warren
MO;US40;Warren
MO;MO47;Warren
MO;MO94;Warren
MO;MO8;Washington
MO;MO21;Washington
MO;MO32;Washington
MO;MO47;Washington
MO;MO104;Washington
MO;MO185;Washington
MO;US67;Wayne
MO;MO34;Wayne
MO;MO49;Wayne
MO;MO143;Wayne
MO;MO172;Wayne
MO;I-44;Webster
MO;US60;Webster
MO;MO38;Webster
MO;US169;Worth
MO;MO46;Worth
MO;MO246;Worth
MO;US60;Wright
MO;MO5;Wright
MO;MO38;Wright
MO;MO95;Wright
