region;route;county
KS;KS177;Morris
KS;US56;Morton
KS;KS27;Morton
KS;KS51;Morton
KS;US36;Nemaha
KS;US75;Nemaha
KS;KS9;Nemaha
KS;KS62;Nemaha
KS;KS63;Nemaha
KS;KS71;Nemaha
KS;KS178;Nemaha
KS;KS187;Nemaha
KS;KS236;Nemaha
KS;KS246;Nemaha
KS;US59;Neosho
KS;US169;Neosho
KS;KS39;Neosho
KS;KS47;Neosho
KS;KS146;Neosho
KS;US283;Ness
KS;KS4;Ness
KS;KS96;Ness
KS;KS147;Ness
KS;US36;Norton
KS;US283;Norton
KS;KS9;Norton
KS;KS60;Norton
KS;KS67;Norton
KS;KS173;Norton
KS;KS261;Norton
KS;KS383;Norton
KS;I-35;Osage
KS;I-335;Osage
KS;US50;Osage
KS;US56;Osage
KS;US75;Osage
KS;KS31;Osage
KS;KS68;Osage
KS;KS268;Osage
KS;KS276;Osage
KS;KS278;Osage
KS;KS368;Osage
KS;US24;Osborne
KS;US281;Osborne
KS;KS9;Osborne
KS;KS18;Osborne
KS;KS181;Osborne
KS;US81;Ottawa
KS;KS18;Ottawa
KS;KS41;Ottawa
KS;KS106;Ottawa
KS;US56;Pawnee
KS;US183;Pawnee
KS;KS19;Pawnee
KS;KS156;Pawnee
KS;KS264;Pawnee
KS;US36;Phillips
KS;US183;Phillips
KS;KS9;Phillips
KS;KS383;Phillips
KS;US24;Pottawatomie
KS;KS13;Pottawatomie
KS;KS16;Pottawatomie
KS;KS63;Pottawatomie
KS;KS99;Pottawatomie
KS;US54;Pratt
KS;US281;Pratt
KS;US400;Pratt
KS;KS42;Pratt
KS;KS61;Pratt
KS;US36;Rawlins
KS;KS25;Rawlins
KS;KS117;Rawlins
KS;US50;Reno
KS;KS11;Reno
KS;KS14;Reno
KS;KS61;Reno
KS;KS96;Reno
KS;US36;Republic
KS;US81;Republic
KS;KS139;Republic
KS;KS148;Republic
KS;KS199;Republic
KS;KS266;Republic
KS;US56;Rice
KS;KS4;Rice
KS;KS14;Rice
KS;KS96;Rice
KS;I-70;Riley
KS;US24;Riley
KS;US40;Riley
KS;US77;Riley
KS;KS13;Riley
KS;KS16;Riley
KS;KS18;Riley
KS;KS113;Riley
KS;KS114;Riley
KS;KS177;Riley
KS;US24;Rooks
KS;US183;Rooks
KS;KS18;Rooks
KS;KS258;Rooks
KS;US183;Rush
KS;KS4;Rush
KS;KS96;Rush
KS;I-70;Russell
KS;US40;Russell
KS;US281;Russell
KS;KS18;Russell
KS;KS232;Russell
KS;I-70;Saline
KS;I-135;Saline
KS;US40;Saline
KS;US81;Saline
KS;KS4;Saline
KS;KS104;Saline
KS;KS140;Saline
KS;KS143;Saline
KS;US83;Scott
KS;KS4;Scott
KS;KS95;Scott
KS;KS96;Scott
KS;I-35;Sedgwick
KS;I-135;Sedgwick
KS;I-235;Sedgwick
KS;US54;Sedgwick
KS;US81;Sedgwick
KS;US400;Sedgwick
KS;KS15;Sedgwick
KS;KS42;Sedgwick
KS;KS49;Sedgwick
KS;KS96;Sedgwick
KS;KS251;Sedgwick
KS;KS254;Sedgwick
KS;US54;Seward
KS;US56;Seward
KS;US83;Seward
KS;US160;Seward
KS;US270;Seward
KS;KS51;Seward
KS;KS190;Seward
KS;I-70;Shawnee
KS;I-335;Shawnee
KS;I-470;Shawnee
KS;US24;Shawnee
KS;US40;Shawnee
KS;US75;Shawnee
KS;KS4;Shawnee
KS;US24;Sheridan
KS;US83;Sheridan
KS;KS9;Sheridan
KS;KS23;Sheridan
KS;KS123;Sheridan
KS;KS188;Sheridan
KS;KS223;Sheridan
KS;KS383;Sheridan
KS;I-70;Sherman
KS;US24;Sherman
KS;KS27;Sherman
KS;KS253;Sherman
KS;KS267;Sherman
KS;US36;Smith
KS;US281;Smith
KS;KS8;Smith
KS;KS9;Smith
KS;KS181;Smith
KS;KS182;Smith
KS;KS191;Smith
KS;KS248;Smith
KS;US50;Stafford
KS;US281;Stafford
KS;KS19;Stafford
KS;US160;Stanton
KS;KS27;Stanton
KS;US56;Stevens
KS;KS25;Stevens
KS;KS51;Stevens
KS;I-35;Sumner
KS;US81;Sumner
KS;US160;Sumner
KS;US166;Sumner
KS;US177;Sumner
KS;KS2;Sumner
KS;KS15;Sumner
KS;KS42;Sumner
KS;KS44;Sumner
KS;KS49;Sumner
KS;KS53;Sumner
KS;KS55;Sumner
KS;I-70;Thomas
KS;US24;Thomas
KS;US83;Thomas
KS;KS25;Thomas
KS;KS184;Thomas
KS;KS186;Thomas
KS;I-70;Trego
KS;US40;Trego
KS;US283;Trego
KS;KS147;Trego
KS;KS198;Trego
KS;I-70;Wabaunsee
KS;I-335;Wabaunsee
KS;US40;Wabaunsee
KS;KS4;Wabaunsee
KS;KS18;Wabaunsee
KS;KS30;Wabaunsee
KS;KS31;Wabaunsee
KS;KS99;Wabaunsee
KS;KS138;Wabaunsee
KS;KS177;Wabaunsee
KS;KS185;Wabaunsee
KS;KS195;Wabaunsee
KS;US40;Wallace
KS;KS27;Wallace
KS;US36;Washington
KS;KS9;Washington
KS;KS15;Washington
KS;KS22;Washington
KS;KS115;Washington
KS;KS119;Washington
KS;KS148;Washington
KS;KS234;Washington
KS;KS243;Washington
KS;KS25;Wichita
KS;KS96;Wichita
KS;KS167;Wichita
KS;US75;Wilson
KS;US400;Wilson
KS;KS39;Wilson
KS;KS47;Wilson
KS;US54;Woodson
KS;US75;Woodson
KS;KS105;Woodson
KS;I-35;Wyandotte
KS;I-70;Wyandotte
KS;I-435;Wyandotte
KS;I-635;Wyandotte
KS;I-670;Wyandotte
KS;US24;Wyandotte
KS;US40;Wyandotte
KS;US69;Wyandotte
KS;US73;Wyandotte
KS;US169;Wyandotte
KS;KS5;Wyandotte
KS;KS7;Wyandotte
KS;KS32;Wyandotte
KS;KS132;Wyandotte
