region;route;county
NY;NY12B;Madison
NY;NY13;Madison
NY;NY26;Madison
NY;NY31;Madison
NY;NY46;Madison
NY;NY80;Madison
NY;NY92;Madison
NY;NY173;Madison
NY;NY316;Madison
NY;I-90;Monroe
NY;I-390;Monroe
NY;I-490;Monroe
NY;I-590;Monroe
NY;NY15;Monroe
NY;NY15A;Monroe
NY;NY18;Monroe
NY;NY19;Monroe
NY;NY31;Monroe
NY;NY31A;Monroe
NY;NY31F;Monroe
NY;NY33;Monroe
NY;NY33A;Monroe
NY;NY36;Monroe
NY;NY64;Monroe
NY;NY65;Monroe
NY;NY96;Monroe
NY;NY104;Monroe
NY;NY153;Monroe
NY;NY204;Monroe
NY;NY250;Monroe
NY;NY251;Monroe
NY;NY252;Monroe
NY;NY253;Monroe
NY;NY259;Monroe
NY;NY260;Monroe
NY;NY261;Monroe
NY;NY272;Monroe
NY;NY286;Monroe
NY;NY383;Monroe
NY;NY386;Monroe
NY;NY390;Monroe
NY;NY404;Monroe
NY;NY441;Monroe
NY;NY531;Monroe
NY;NY590;Monroe
NY;I-90;Montgomery
NY;NY5;Montgomery
NY;NY5S;Montgomery
NY;NY10;Montgomery
NY;NY30;Montgomery
NY;NY30A;Montgomery
NY;NY67;Montgomery
NY;NY80;Montgomery
NY;NY160;Montgomery
NY;NY161;Montgomery
NY;NY162;Montgomery
NY;NY163;Montgomery
NY;NY331;Montgomery
NY;NY334;Montgomery
NY;I-495;Nassau
NY;NY24;Nassau
NY;NY25;Nassau
NY;NY25A;Nassau
NY;NY25B;Nassau
NY;NY27;Nassau
NY;NY27A;Nassau
NY;NY101;Nassau
NY;NY102;Nassau
NY;NY105;Nassau
NY;NY106;Nassau
NY;NY107;Nassau
NY;NY109;Nassau
NY;NY135;Nassau
NY;NY878;Nassau
NY;I-78;New York
NY;I-95;New York
NY;I-278;New York
NY;I-478;New York
NY;I-495;New York
NY;US1;New York
NY;US9;New York
NY;NY9A;New York
NY;NY25;New York
NY;NY495;New York
NY;I-190;Niagra
NY;US62;Niagra
NY;NY18;Niagra
NY;NY18F;Niagra
NY;NY31;Niagra
NY;NY31E;Niagra
NY;NY61;Niagra
NY;NY77;Niagra
NY;NY78;Niagra
NY;NY93;Niagra
NY;NY104;Niagra
NY;NY182;Niagra
NY;NY265;Niagra
NY;NY269;Niagra
NY;NY270;Niagra
NY;NY271;Niagra
NY;NY324;Niagra
NY;NY384;Niagra
NY;NY425;Niagra
NY;NY429;Niagra
NY;I-90;Oneida
NY;I-790;Oneida
NY;US20;Oneida
NY;NY5;Oneida
NY;NY5A;Oneida
NY;NY5S;Oneida
NY;NY8;Oneida
NY;NY12;Oneida
NY;NY12B;Oneida
NY;NY12D;Oneida
NY;NY13;Oneida
NY;NY26;Oneida
NY;NY28;Oneida
NY;NY31;Oneida
NY;NY46;Oneida
NY;NY49;Oneida
NY;NY69;Oneida
NY;NY233;Oneida
NY;NY274;Oneida
NY;NY291;Oneida
NY;NY294;Oneida
NY;NY315;Oneida
NY;NY365;Oneida
NY;NY412;Oneida
