region;route;county
MI;I-696;Oakland
MI;US24;Oakland
MI;MI1;Oakland
MI;MI5;Oakland
MI;MI10;Oakland
MI;MI15;Oakland
MI;MI24;Oakland
MI;MI39;Oakland
MI;MI59;Oakland
MI;MI102;Oakland
MI;MI150;Oakland
MI;US31;Oceana
MI;MI20;Oceana
MI;MI120;Oceana
MI;I-75;Ogemaw
MI;MI30;Ogemaw
MI;MI33;Ogemaw
MI;MI55;Ogemaw
MI;US45;Ontonagon
MI;MI26;Ontonagon
MI;MI28;Ontonagon
MI;MI38;Ontonagon
MI;MI64;Ontonagon
MI;US10;Osceola
MI;US131;Osceola
MI;MI61;Osceola
MI;MI66;Osceola
MI;MI115;Osceola
MI;MI33;Oscoda
MI;MI72;Oscoda
MI;I-75;Otsego
MI;MI32;Otsego
MI;I-96;Ottawa
MI;I-196;Ottawa
MI;US31;Ottawa
MI;MI6;Ottawa
MI;MI11;Ottawa
MI;MI45;Ottawa
MI;MI104;Ottawa
MI;MI121;Ottawa
MI;MI231;Ottawa
MI;US23;Presque Isle
MI;MI33;Presque Isle
MI;MI65;Presque Isle
MI;MI68;Presque Isle
MI;MI211;Presque Isle
MI;I-75;Roscommon
MI;US127;Roscommon
MI;MI18;Roscommon
MI;MI55;Roscommon
MI;MI157;Roscommon
MI;I-75;Saginaw
MI;I-675;Saginaw
MI;US23;Saginaw
MI;MI13;Saginaw
MI;MI15;Saginaw
MI;MI46;Saginaw
MI;MI47;Saginaw
MI;MI52;Saginaw
MI;MI54;Saginaw
MI;MI57;Saginaw
MI;MI58;Saginaw
MI;MI81;Saginaw
MI;MI83;Saginaw
MI;MI84;Saginaw
MI;MI19;Sanilac
MI;MI25;Sanilac
MI;MI46;Sanilac
MI;MI53;Sanilac
MI;MI81;Sanilac
MI;MI90;Sanilac
MI;US2;Schoolcraft
MI;MI28;Schoolcraft
MI;MI77;Schoolcraft
MI;MI94;Schoolcraft
MI;MI149;Schoolcraft
MI;I-69;Shiawassee
MI;MI13;Shiawassee
MI;MI21;Shiawassee
MI;MI52;Shiawassee
MI;MI71;Shiawassee
MI;I-69;St. Clair
MI;I-94;St. Clair
MI;MI19;St. Clair
MI;MI25;St. Clair
MI;MI29;St. Clair
MI;MI136;St. Clair
MI;MI154;St. Clair
MI;US12;St. Joseph
MI;US131;St. Joseph
MI;MI60;St. Joseph
MI;MI66;St. Joseph
MI;MI86;St. Joseph
MI;MI103;St. Joseph
MI;MI216;St. Joseph
MI;MI15;Tuscola
MI;MI24;Tuscola
MI;MI25;Tuscola
MI;MI46;Tuscola
MI;MI81;Tuscola
MI;MI138;Tuscola
MI;I-94;Van Buren
MI;I-196;Van Buren
MI;US31;Van Buren
MI;MI40;Van Buren
MI;MI43;Van Buren
MI;MI51;Van Buren
MI;MI140;Van Buren
MI;MI152;Van Buren
MI;I-94;Washtenaw
MI;US12;Washtenaw
MI;US23;Washtenaw
MI;MI14;Washtenaw
MI;MI17;Washtenaw
MI;MI52;Washtenaw
MI;MI153;Washtenaw
MI;I-75;Wayne
MI;I-94;Wayne
MI;I-96;Wayne
MI;I-275;Wayne
MI;I-375;Wayne
MI;US12;Wayne
MI;US24;Wayne
MI;MI1;Wayne
MI;MI3;Wayne
MI;MI5;Wayne
MI;MI8;Wayne
MI;MI10;Wayne
MI;MI14;Wayne
MI;MI39;Wayne
MI;MI53;Wayne
MI;MI85;Wayne
MI;MI97;Wayne
MI;MI102;Wayne
MI;MI153;Wayne
MI;US131;Wexford
MI;MI37;Wexford
MI;MI42;Wexford
MI;MI55;Wexford
MI;MI115;Wexford
