region;route;county
SC;I-26;Laurens
SC;I-385;Laurens
SC;US25;Laurens
SC;US76;Laurens
SC;US221;Laurens
SC;SC14;Laurens
SC;SC39;Laurens
SC;SC49;Laurens
SC;SC56;Laurens
SC;SC66;Laurens
SC;SC72;Laurens
SC;SC92;Laurens
SC;SC101;Laurens
SC;SC127;Laurens
SC;SC252;Laurens
SC;SC308;Laurens
SC;SC418;Laurens
SC;SC560;Laurens
SC;I-20;Lee
SC;US15;Lee
SC;US76;Lee
SC;US401;Lee
SC;SC34;Lee
SC;SC58;Lee
SC;SC154;Lee
SC;SC341;Lee
SC;SC441;Lee
SC;SC527;Lee
SC;I-20;Lexington
SC;I-26;Lexington
SC;I-77;Lexington
SC;US1;Lexington
SC;US21;Lexington
SC;US76;Lexington
SC;US176;Lexington
SC;US178;Lexington
SC;US321;Lexington
SC;US378;Lexington
SC;SC2;Lexington
SC;SC3;Lexington
SC;SC6;Lexington
SC;SC12;Lexington
SC;SC23;Lexington
SC;SC35;Lexington
SC;SC60;Lexington
SC;SC113;Lexington
SC;SC245;Lexington
SC;SC302;Lexington
SC;SC391;Lexington
SC;SC602;Lexington
SC;SC692;Lexington
SC;US76;Marion
SC;US301;Marion
SC;US378;Marion
SC;US501;Marion
SC;SC9;Marion
SC;SC38;Marion
SC;SC41;Marion
SC;SC576;Marion
SC;SC908;Marion
SC;SC917;Marion
SC;I-95;Marlboro
SC;US1;Marlboro
SC;US15;Marlboro
SC;US401;Marlboro
SC;SC9;Marlboro
SC;SC34;Marlboro
SC;SC38;Marlboro
SC;SC79;Marlboro
SC;SC83;Marlboro
SC;SC177;Marlboro
SC;SC381;Marlboro
SC;SC385;Marlboro
SC;SC912;Marlboro
SC;US221;McCormick
SC;US378;McCormick
SC;SC10;McCormick
SC;SC23;McCormick
SC;SC28;McCormick
SC;SC67;McCormick
SC;SC81;McCormick
SC;SC283;McCormick
SC;SC823;McCormick
SC;I-26;Newberry
SC;US76;Newberry
SC;US176;Newberry
SC;SC34;Newberry
SC;SC39;Newberry
SC;SC56;Newberry
SC;SC66;Newberry
SC;SC72;Newberry
SC;SC121;Newberry
SC;SC202;Newberry
SC;SC213;Newberry
SC;SC219;Newberry
SC;SC391;Newberry
SC;SC395;Newberry
SC;SC773;Newberry
SC;I-85;Oconee
SC;US76;Oconee
SC;US123;Oconee
SC;SC11;Oconee
SC;SC24;Oconee
SC;SC28;Oconee
SC;SC59;Oconee
SC;SC107;Oconee
SC;SC130;Oconee
SC;SC182;Oconee
SC;SC183;Oconee
SC;SC188;Oconee
SC;SC243;Oconee
SC;I-26;Orangeburg
SC;I-95;Orangeburg
SC;US15;Orangeburg
SC;US21;Orangeburg
SC;US78;Orangeburg
SC;US176;Orangeburg
SC;US178;Orangeburg
SC;US301;Orangeburg
SC;US321;Orangeburg
SC;US601;Orangeburg
SC;SC3;Orangeburg
SC;SC4;Orangeburg
SC;SC6;Orangeburg
SC;SC33;Orangeburg
SC;SC39;Orangeburg
SC;SC45;Orangeburg
SC;SC47;Orangeburg
SC;SC70;Orangeburg
SC;SC172;Orangeburg
SC;SC210;Orangeburg
SC;SC267;Orangeburg
SC;SC310;Orangeburg
SC;SC314;Orangeburg
SC;SC332;Orangeburg
SC;SC389;Orangeburg
SC;SC394;Orangeburg
SC;SC400;Orangeburg
SC;SC453;Orangeburg
SC;SC692;Orangeburg
SC;US76;Pickens
SC;US123;Pickens
SC;US178;Pickens
SC;SC8;Pickens
SC;SC11;Pickens
SC;SC28;Pickens
SC;SC88;Pickens
SC;SC93;Pickens
SC;SC124;Pickens
SC;SC133;Pickens
SC;SC135;Pickens
SC;SC137;Pickens
SC;SC153;Pickens
SC;SC183;Pickens
SC;SC186;Pickens
SC;SC288;Pickens
SC;I-20;Richland
SC;I-26;Richland
SC;I-77;Richland
SC;I-126;Richland
SC;US1;Richland
SC;US21;Richland
SC;US76;Richland
SC;US176;Richland
SC;US321;Richland
SC;US378;Richland
SC;US601;Richland
SC;SC6;Richland
SC;SC12;Richland
SC;SC16;Richland
SC;SC48;Richland
SC;SC60;Richland
SC;SC215;Richland
SC;SC262;Richland
SC;SC263;Richland
SC;SC269;Richland
SC;SC277;Richland
SC;SC555;Richland
SC;SC760;Richland
SC;SC764;Richland
SC;SC768;Richland
SC;SC769;Richland
SC;US1;Saluda
SC;US178;Saluda
SC;US378;Saluda
SC;SC23;Saluda
SC;SC39;Saluda
SC;SC121;Saluda
SC;SC193;Saluda
SC;SC194;Saluda
SC;SC391;Saluda
SC;SC392;Saluda
SC;SC395;Saluda
SC;SC702;Saluda
SC;US176;Spartanburg
SC;I-26;Spartanburg
SC;I-85;Spartanburg
SC;I-585;Spartanburg
SC;US29;Spartanburg
SC;US221;Spartanburg
SC;SC9;Spartanburg
SC;SC11;Spartanburg
SC;SC14;Spartanburg
SC;SC49;Spartanburg
SC;SC56;Spartanburg
SC;SC80;Spartanburg
SC;SC92;Spartanburg
SC;SC101;Spartanburg
SC;SC110;Spartanburg
SC;SC129;Spartanburg
SC;SC146;Spartanburg
SC;SC150;Spartanburg
SC;SC215;Spartanburg
SC;SC290;Spartanburg
SC;SC292;Spartanburg
SC;SC295;Spartanburg
SC;SC296;Spartanburg
SC;SC357;Spartanburg
SC;SC358;Spartanburg
SC;SC417;Spartanburg
SC;SC418;Spartanburg
SC;I-95;Sumter
SC;US15;Sumter
SC;US76;Sumter
SC;US378;Sumter
SC;US401;Sumter
SC;US521;Sumter
SC;SC53;Sumter
SC;SC58;Sumter
SC;SC120;Sumter
SC;SC154;Sumter
SC;SC261;Sumter
SC;SC341;Sumter
SC;SC403;Sumter
SC;SC441;Sumter
SC;SC527;Sumter
SC;SC763;Sumter
SC;US176;Union
SC;SC9;Union
SC;SC18;Union
SC;SC49;Union
SC;SC56;Union
SC;SC72;Union
SC;SC105;Union
SC;SC114;Union
SC;SC121;Union
SC;SC215;Union
SC;SC496;Union
SC;US52;Williamsburg
SC;US521;Williamsburg
SC;SC41;Williamsburg
SC;SC51;Williamsburg
SC;SC261;Williamsburg
SC;SC375;Williamsburg
SC;SC377;Williamsburg
SC;SC512;Williamsburg
SC;SC527;Williamsburg
SC;I-77;York
SC;US21;York
SC;US321;York
SC;SC5;York
SC;SC49;York
SC;SC51;York
SC;SC55;York
SC;SC72;York
SC;SC97;York
SC;SC121;York
SC;SC122;York
SC;SC160;York
SC;SC161;York
SC;SC211;York
SC;SC274;York
SC;SC322;York
SC;SC324;York
SC;SC327;York
SC;SC460;York
SC;SC557;York
SC;SC901;York
