systemName;region;route
usanm;NM;NM102
usanm;NM;NM103
usanm;NM;NM104
usanm;NM;NM105
usanm;NM;NM106
usanm;NM;NM107
usanm;NM;NM108
usanm;NM;NM109
usanm;NM;NM110
usanm;NM;NM111
usanm;NM;NM112
usanm;NM;NM113
usanm;NM;NM114
usanm;NM;NM115
usanm;NM;NM116
usanm;NM;NM117
usanm;NM;NM118
usanm;NM;NM119
usanm;NM;NM120
usanm;NM;NM121
usanm;NM;NM122
usanm;NM;NM124
usanm;NM;NM125
usanm;NM;NM126
usanm;NM;NM127
usanm;NM;NM128
usanm;NM;NM129
usanm;NM;NM130
usanm;NM;NM131
usanm;NM;NM132
usanm;NM;NM133
usanm;NM;NM134
usanm;NM;NM136
usanm;NM;NM137
usanm;NM;NM138
usanm;NM;NM140
usanm;NM;NM142
usanm;NM;NM143
usanm;NM;NM144
usanm;NM;NM145
usanm;NM;NM146
usanm;NM;NM147
usanm;NM;NM150
usanm;NM;NM152
usanm;NM;NM153
usanm;NM;NM154
usanm;NM;NM156
usanm;NM;NM157
usanm;NM;NM158
usanm;NM;NM159
usanm;NM;NM161
usanm;NM;NM162
usanm;NM;NM163
usanm;NM;NM165
usanm;NM;NM166
usanm;NM;NM169
usanm;NM;NM170
usanm;NM;NM172
usanm;NM;NM173
usanm;NM;NM174
usanm;NM;NM175
usanm;NM;NM176
usanm;NM;NM177
usanm;NM;NM179
usanm;NM;NM181
usanm;NM;NM182
usanm;NM;NM183
usanm;NM;NM184
usanm;NM;NM185
usanm;NM;NM186
usanm;NM;NM187
usanm;NM;NM188
usanm;NM;NM189
usanm;NM;NM190
usanm;NM;NM192
usanm;NM;NM193
usanm;NM;NM195
usanm;NM;NM196
usanm;NM;NM197
usanm;NM;NM198
usanm;NM;NM200
usanm;NM;NM202
usanm;NM;NM203
usanm;NM;NM204
usanm;NM;NM205
usanm;NM;NM206
usanm;NM;NM207
usanm;NM;NM208
usanm;NM;NM209
usanm;NM;NM210
usanm;NM;NM211
usanm;NM;NM212
usanm;NM;NM213
usanm;NM;NM215
usanm;NM;NM216
usanm;NM;NM217
usanm;NM;NM218
usanm;NM;NM219
usanm;NM;NM220
usanm;NM;NM221
usanm;NM;NM223
usanm;NM;NM224
usanm;NM;NM225
usanm;NM;NM226
usanm;NM;NM227
usanm;NM;NM228
usanm;NM;NM229
usanm;NM;NM230
usanm;NM;NM231
usanm;NM;NM233
usanm;NM;NM235
usanm;NM;NM236
usanm;NM;NM237
usanm;NM;NM238
usanm;NM;NM240
usanm;NM;NM241
usanm;NM;NM243
usanm;NM;NM244
usanm;NM;NM245
usanm;NM;NM246
usanm;NM;NM247
usanm;NM;NM248
usanm;NM;NM249
usanm;NM;NM250
usanm;NM;NM252
usanm;NM;NM253
usanm;NM;NM254
usanm;NM;NM255
usanm;NM;NM256
usanm;NM;NM258
usanm;NM;NM261
usanm;NM;NM262
usanm;NM;NM263
usanm;NM;NM264
usanm;NM;NM266
usanm;NM;NM267
usanm;NM;NM268
usanm;NM;NM271
usanm;NM;NM272
usanm;NM;NM273
usanm;NM;NM275
usanm;NM;NM276
usanm;NM;NM278
usanm;NM;NM279
usanm;NM;NM281
usanm;NM;NM283
usanm;NM;NM286
usanm;NM;NM288
usanm;NM;NM289
usanm;NM;NM290
usanm;NM;NM291
usanm;NM;NM292
usanm;NM;NM293
usanm;NM;NM294
usanm;NM;NM300
usanm;NM;NM304
usanm;NM;NM305
usanm;NM;NM309
usanm;NM;NM311
usanm;NM;NM312
usanm;NM;NM313
usanm;NM;NM314
usanm;NM;NM315
